lon,lat,mean,sd,min,max
34.78923539,31.24582087,22.43568411,7.205246918,0,85.98271713
34.78918815,31.24566825,22.52563387,7.086295889,0,85.98272466
34.78890498,31.24552487,22.54837277,7.051886657,0,85.98272511
34.7891024,31.24551668,22.53537573,7.071725449,0,85.98272769
34.78979993,31.24583627,22.4275618,7.216948209,0,85.98271814
34.78842642,31.24586671,23.43388118,7.698586752,0,89.19825927
34.78855499,31.24596395,22.51856197,7.100127675,0,85.98271691
34.78828261,31.24576183,23.45353698,7.685833086,0,89.19826915
34.78802509,31.2457161,23.62423057,7.714593543,0,89.19826708
34.78814256,31.2456788,23.60820776,7.727347151,0,89.19826489
34.78869502,31.24600014,22.51700148,7.102313713,0,85.9827191
34.78482287,31.24793795,22.52573406,7.995155665,0,85.98271381
34.78464496,31.24927981,23.85327612,7.391687625,0,85.98272891
34.78346272,31.24683468,23.40486045,7.833331556,0,84.84949412
34.78346331,31.24705053,22.65495102,7.922898753,0,85.12697761
34.78373333,31.24665146,22.74288213,7.803322011,0,85.23357544
34.78389791,31.24661553,22.7941959,7.77008901,0,85.63161801
34.78408963,31.24658433,22.80507516,7.770050824,0,85.79668912
34.78423452,31.24669832,22.81559636,7.771786418,0,85.9785952
34.78442562,31.24686032,22.82374434,7.771961879,0,85.98271783
34.78454559,31.24697116,22.82613266,7.773795122,0,85.98271542
34.784695,31.24708082,22.41448839,8.058196719,0,85.98271569
34.78387439,31.24747211,22.38020583,8.10184784,0,85.98271267
34.78486565,31.24640628,23.11211023,7.49178403,0,85.98272603
34.78464726,31.24645334,23.11211023,7.49178403,0,85.98272603
34.78365868,31.24721083,22.67468489,7.927222954,0,85.41939742
34.78367722,31.24749069,22.72238157,7.926479882,0,85.98271552
34.78381286,31.24801217,22.74307368,7.898702221,0,85.98271914
34.78386982,31.24817764,22.76179104,7.873292245,0,85.98272287
34.78393144,31.24834192,22.7798096,7.849041947,0,85.98272693
34.78400678,31.24850325,23.61926956,7.674555559,0,85.98271998
34.78432397,31.24780087,23.01237896,7.628823412,0,85.98272015
34.78439769,31.24793135,22.98107486,7.670180789,0,85.98271387
34.7848591,31.2486251,23.04082754,7.621374472,0,85.98271751
34.77347798,31.22302645,36.29121543,11.17702516,0,66.72566982
34.77419755,31.22431246,36.28704996,11.18012203,0,66.72568078
34.77395032,31.22412073,36.28901127,11.17702931,0,66.72567642
34.77400518,31.2240784,36.28891795,11.17715621,0,66.72567867
34.77408958,31.22398345,36.28895859,11.17709714,0,66.72567512
34.77414273,31.22393804,36.28163483,11.19281623,0,66.72567484
34.77426462,31.22387936,36.2772203,11.20317321,0,66.72567584
34.77430116,31.22381731,36.27480775,11.20894067,0,66.72567289
34.77441364,31.22368549,36.26850923,11.2241858,0,66.72567709
34.77448229,31.22371619,36.26716174,11.22750056,0,66.72568213
34.77425825,31.223501,36.27012668,11.22719607,0,66.72566764
34.7743055,31.22354784,36.26976237,11.22809256,0,66.72567116
34.77406443,31.22331318,36.2717173,11.22328054,0,66.72568195
34.77401615,31.22326719,36.27212754,11.22226576,0,66.72567928
34.77412127,31.22364591,36.27802149,11.20786138,0,66.72566993
34.77404851,31.22366965,36.28079135,11.20112421,0,66.72568141
34.77394795,31.22375419,36.28537114,11.19012516,0,66.72567358
34.77389411,31.22379627,36.29117636,11.17434499,0,66.7256727
34.77379317,31.22387294,36.29131097,11.17416851,0,66.725682
34.77373886,31.22391411,36.29137276,11.17408074,0,66.72566809
34.77389791,31.22343074,36.27974014,11.20367111,0,66.72567402
34.7738442,31.22347149,36.2822991,11.19747182,0,66.72567993
34.77373936,31.22355109,36.2866348,11.1869567,0,66.72567046
34.7733183,31.22060513,36.30038875,11.15971712,0,66.7256722
34.77326253,31.22064763,36.30066865,11.15902943,0,66.72567427
34.77268054,31.22065886,36.36400364,10.99071623,0,66.72567202
34.77263117,31.22061187,36.36395548,10.99086091,0,66.72567752
34.77253511,31.22051771,36.36009798,11.00159942,0,66.72568286
34.7724856,31.22047036,36.35811523,11.00710641,0,66.72566799
34.78048355,31.2236161,36.35853172,10.89698277,0,66.56132838
34.78046585,31.22367782,36.35431598,10.9045561,0,66.56134139
34.78026509,31.22363732,36.32145963,10.99648752,0,66.56133842
34.78018464,31.22373826,36.23166161,11.21167763,0,66.56134187
34.78014309,31.22379495,36.22992514,11.21411776,0,66.5613295
34.77536232,31.22154018,36.27356079,11.22359947,0,66.72567492
34.77834113,31.22429804,36.22820476,11.2274357,0,66.56133203
34.77934329,31.22433262,36.22810747,11.21575197,0,66.5613313
34.77932574,31.22439475,36.22714588,11.21584634,0,66.56133335
34.77979992,31.22389372,36.22598407,11.22244075,0,66.56133716
34.77972707,31.22387722,36.22703775,11.22198067,0,66.5613371
34.7748397,31.22088055,36.28060634,11.21051038,0,66.72567046
34.77489339,31.22093304,36.27925012,11.21351968,0,66.72568072
34.77466825,31.22284612,36.24885104,11.27735777,0,66.72567274
34.77467135,31.2238994,36.26583642,11.23076542,0,66.72568239
34.77922594,31.22587603,36.28864048,11.03365666,0,66.56133981
34.7792087,31.22593674,36.29202313,11.02804209,0,66.5613378
34.77928087,31.22568364,36.27740117,11.05261712,0,66.56132995
34.77926346,31.22574431,36.28130284,11.0458419,0,66.5613417
34.77882184,31.22616537,36.30409296,11.03032827,0,66.56133913
34.77885248,31.22605413,36.29728354,11.04387651,0,66.56133277
34.7788696,31.22599352,36.29354876,11.05131932,0,66.56133483
34.77897665,31.22562112,36.22234315,11.21233671,0,66.5613269
34.7789592,31.22568165,36.27415223,11.08906417,0,66.56133307
34.77850213,31.22616026,36.30738618,11.02377432,0,66.56134125
34.77851313,31.22609909,36.30533887,11.02784059,0,66.5613335
34.77821006,31.2260361,36.24936633,11.18085313,0,66.56133886
34.7781925,31.2260966,36.30048017,11.05806012,0,66.56133448
34.77830968,31.22568415,36.23441413,11.20834369,0,66.56133378
34.77829203,31.22574464,36.23699387,11.20360856,0,66.56134109
34.77836532,31.22548443,36.22028734,11.2384503,0,66.56133127
34.77834788,31.22555136,36.22278446,11.23413568,0,66.56132822
34.77790327,31.22597072,36.24981874,11.18000793,0,66.56132696
34.77788586,31.22603139,36.30069451,11.0576254,0,66.56132761
34.77793635,31.22585594,36.24493381,11.18902793,0,66.56133338
34.77795376,31.22579527,36.24235437,11.1937721,0,66.56133647
34.77812014,31.22524624,36.21391248,11.24965746,0,66.56133212
34.77946613,31.22617808,36.30062543,11.01361175,0,66.56133464
34.77948368,31.22611756,36.29730236,11.01929604,0,66.56133154
34.77912583,31.2262294,36.30754454,11.00146092,0,66.56133089
34.77915174,31.22612065,36.30224067,11.01077695,0,66.5613304
34.77916857,31.2260523,36.29857702,11.01719643,0,66.5613429
34.77274489,31.22286226,36.31519059,11.12121341,0,66.72567288
34.77282655,31.22276588,36.31524195,11.12113068,0,66.72568343
34.77288421,31.22272448,36.30795756,11.13840109,0,66.72568047
34.77300416,31.22266451,36.30346622,11.14934515,0,66.72568101
34.77305843,31.22262346,36.301011,11.15542194,0,66.72567461
34.77322822,31.2225028,36.29320708,11.1750328,0,66.72566769
34.77317911,31.22245668,36.29363734,11.17394423,0,66.72567019
34.77285093,31.22242028,36.3067285,11.14488383,0,66.72567581
34.77279586,31.22246197,36.30853532,11.14016131,0,66.72567873
34.77269409,31.22254123,36.311686,11.13202371,0,66.72566869
34.77265696,31.22260183,36.31642721,11.11902757,0,66.72567739
34.77227252,31.22250022,36.31934599,11.11242572,0,66.72567055
34.77232709,31.22245827,36.31917671,11.11286238,0,66.72566925
34.77242796,31.22238041,36.3188666,11.11366659,0,66.7256739
34.77248304,31.22233886,36.31295316,11.1288081,0,66.72568326
34.77258597,31.22225974,36.30987354,11.13668505,0,66.72567919
34.77264,31.22221772,36.30812715,11.14121778,0,66.72567339
34.77280843,31.22210229,36.30229619,11.15641342,0,66.72567162
34.77276061,31.22205619,36.30268326,11.15540604,0,66.72567361
34.77243107,31.2220166,36.31733965,11.11792012,0,66.72568275
34.77237571,31.22205891,36.31892464,11.11371265,0,66.72568256
34.77227335,31.22213757,36.32163078,11.10662272,0,66.72566823
34.77221814,31.22217923,36.32337443,11.10202407,0,66.72567476
34.77211737,31.22225762,36.32365687,11.10130793,0,66.72567664
34.77206275,31.22229918,36.32381786,11.10089061,0,66.72567219
34.77269102,31.22290459,36.31524146,11.12112269,0,66.72566999
34.77663729,31.2217029,36.28710514,11.18266909,0,66.72568036
34.77657635,31.22174892,36.28320871,11.19260324,0,66.7256697
34.77632351,31.22194262,36.26708911,11.23365088,0,66.72567886
34.77628852,31.22201157,36.26360071,11.24249623,0,66.72568183
34.77641916,31.22149244,36.28455662,11.18916622,0,66.7256684
34.77635822,31.22153845,36.28067142,11.19906638,0,66.7256744
34.77626293,31.22161303,36.27453896,11.21470014,0,66.72566816
34.77620199,31.22165904,36.27068618,11.22451636,0,66.72567491
34.77610204,31.22172961,36.26450964,11.24018525,0,66.72567742
34.77604493,31.22177804,36.26075551,11.24970675,0,66.72567756
34.77682242,31.22188158,36.27988549,11.19451852,0,66.72567176
34.7767772,31.2219424,36.27636121,11.20344714,0,66.72567653
34.77660038,31.22204305,36.26671367,11.22792159,0,66.72567641
34.77668257,31.22201579,36.27060875,11.21804107,0,66.72568204
34.77652374,31.22213697,36.26109687,11.24221745,0,66.72568099
34.77646282,31.22218301,36.25749176,11.25139932,0,66.72567851
34.77668126,31.22239261,36.25948417,11.2463252,0,66.72568109
34.77674268,31.222346,36.26312971,11.23702881,0,66.72567232
34.77685478,31.22228959,36.26898668,11.22214413,0,66.72567355
34.77691845,31.22224423,36.27273511,11.21264873,0,66.72568312
34.77699492,31.22215211,36.27836513,11.1983698,0,66.72567385
34.77705634,31.2221055,36.28209221,11.1889512,0,66.72567997
34.77532907,31.22132321,36.2689634,11.23691401,0,66.72567797
34.77525753,31.22128394,36.27027015,11.23393878,0,66.72567736
34.77542504,31.22118014,36.28256304,11.20211101,0,66.72567278
34.77548627,31.2211335,36.2862654,11.19230173,0,66.72566748
34.77621686,31.22129959,36.29560044,11.16400544,0,66.72567402
34.77615596,31.22134561,36.29183889,11.17397842,0,66.72568019
34.77606085,31.22141911,36.2859454,11.18961495,0,66.72568356
34.77600018,31.22146497,36.2822314,11.19947097,0,66.7256773
34.7758427,31.22158523,36.27244169,11.22495105,0,66.72568038
34.77590359,31.22153926,36.27624844,11.21517795,0,66.72567269
34.77590647,31.22190957,36.25397047,11.26807288,0,66.72567796
34.77585239,31.22185704,36.25534146,11.26525164,0,66.72566865
34.77567642,31.22168691,36.25972115,11.25642947,0,66.72568305
34.77573059,31.22173926,36.25838724,11.25910333,0,66.72567172
34.77496605,31.2215144,36.26946885,11.23518642,0,66.7256724
34.77599088,31.22107523,36.29397126,11.16832499,0,66.72567771
34.77594554,31.22113874,36.29026078,11.17815097,0,66.7256692
34.77584707,31.22121021,36.28431012,11.19394514,0,66.72566992
34.7757701,31.22124132,36.28045271,11.20420403,0,66.72567888
34.77568832,31.22132808,36.27459402,11.21941982,0,66.72566817
34.77562708,31.22137471,36.27076167,11.22926055,0,66.72568125
34.77723271,31.22227987,36.27806245,11.19339541,0,66.72567156
34.77716675,31.22232018,36.27440365,11.20267102,0,66.72567691
34.77707112,31.22239331,36.26854615,11.21704049,0,66.72567505
34.77700988,31.22243986,36.26461267,11.22594524,0,66.7256685
34.776324,31.22231266,36.24856629,11.27553048,0,66.72567154
34.77626987,31.22226018,36.24904472,11.27510634,0,66.7256721
34.77614997,31.22214483,36.25011048,11.27425329,0,66.72567434
34.77609584,31.22209235,36.25057543,11.27397102,0,66.7256758
34.77313762,31.21998568,36.35746783,11.00793572,0,66.72567826
34.77319134,31.22003814,36.35983705,11.00138284,0,66.72567238
