

-- Schedule for TransitLine with ObjectID 355 --
Route type: Bus
start_time  end_time  weekdays  trip_id  route_id  service_id
07:32:47  07:34:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936338_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
07:34:22  07:35:48  ----F--  israelpublictransportation02052018BSOnly:31940854_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182210
07:34:22  07:35:48  ----F--  israelpublictransportation02052018BSOnly:31940854_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182206
07:36:11  07:37:37  ----F--  israelpublictransportation02052018BSOnly:28536976_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182075
07:36:11  07:37:37  ----F--  israelpublictransportation02052018BSOnly:28536976_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182089
07:39:22  07:40:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940551_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182205
07:39:22  07:40:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940551_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182209
07:41:11  07:42:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537007_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
07:41:11  07:42:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537007_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
07:42:47  07:44:13  ----F--  israelpublictransportation02052018BSOnly:31936794_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
07:42:47  07:44:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936339_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
07:42:47  07:44:13  ----F--  israelpublictransportation02052018BSOnly:31936794_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
07:42:47  07:44:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936339_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
07:49:22  07:50:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940552_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182209
07:49:22  07:50:48  ----F--  israelpublictransportation02052018BSOnly:31940855_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182206
07:49:22  07:50:48  ----F--  israelpublictransportation02052018BSOnly:31940855_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182210
07:49:22  07:50:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940552_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182205
07:51:11  07:52:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537012_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
07:51:11  07:52:37  ----F--  israelpublictransportation02052018BSOnly:28536977_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182089
07:51:11  07:52:37  ----F--  israelpublictransportation02052018BSOnly:28536977_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182075
07:51:11  07:52:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537012_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
07:52:47  07:54:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936340_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
07:52:47  07:54:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936340_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
07:52:47  07:54:13  ----F--  israelpublictransportation02052018BSOnly:31936795_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
07:52:47  07:54:13  ----F--  israelpublictransportation02052018BSOnly:31936795_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
07:59:22  08:00:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940553_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182205
07:59:22  08:00:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940553_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182209
08:01:11  08:02:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537017_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
08:01:11  08:02:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537017_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
08:02:47  08:04:13  ----F--  israelpublictransportation02052018BSOnly:31936796_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
08:02:47  08:04:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936341_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
08:02:47  08:04:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936341_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
08:02:47  08:04:13  ----F--  israelpublictransportation02052018BSOnly:31936796_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
