

-- Schedule for TransitLine with ObjectID 682 --
Route type: Bus
start_time  end_time  weekdays  trip_id  route_id  service_id
16:56:33  16:58:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536893_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
17:14:18  17:16:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406474_210518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182086
17:14:18  17:16:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406474_010518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182084
17:36:33  17:38:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536894_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
17:36:33  17:38:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536894_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
17:54:18  17:56:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406475_010518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182084
17:54:18  17:56:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406475_210518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182086
18:16:33  18:18:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536895_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
18:16:33  18:18:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536895_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
18:34:18  18:36:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406476_010518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182084
18:34:18  18:36:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406476_210518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182086
18:56:33  18:58:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536896_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
18:56:33  18:58:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536896_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
19:14:18  19:16:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406477_010518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182084
19:14:18  19:16:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406477_210518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182086
19:36:33  19:38:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537158_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
19:36:33  19:38:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537158_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
19:54:18  19:56:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406478_010518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182084
19:54:18  19:56:36  MTWTh--Su  israelpublictransportation02052018BSOnly:26406478_210518  israelpublictransportation02052018BSOnly:185  israelpublictransportation02052018BSOnly:59182086
20:16:33  20:18:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537163_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
20:16:33  20:18:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537163_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
20:36:33  20:38:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537168_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
20:36:33  20:38:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537168_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
20:46:33  20:48:51  -----S-  israelpublictransportation02052018BSOnly:28537037_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182076
20:46:33  20:48:51  -----S-  israelpublictransportation02052018BSOnly:28537037_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182090
20:46:33  20:48:51  ------Su  israelpublictransportation02052018BSOnly:32108225_200518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182080
20:56:33  20:58:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537173_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
20:56:33  20:58:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537173_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
21:16:33  21:18:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537178_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
21:16:33  21:18:51  ------Su  israelpublictransportation02052018BSOnly:32108226_200518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182080
21:16:33  21:18:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28537178_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
21:16:33  21:18:51  -----S-  israelpublictransportation02052018BSOnly:28536997_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182090
21:16:33  21:18:51  -----S-  israelpublictransportation02052018BSOnly:28536997_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182076
21:46:33  21:48:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536897_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
21:46:33  21:48:51  ------Su  israelpublictransportation02052018BSOnly:32108227_200518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182080
21:46:33  21:48:51  -----S-  israelpublictransportation02052018BSOnly:28536998_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182090
21:46:33  21:48:51  -----S-  israelpublictransportation02052018BSOnly:28536998_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182076
21:46:33  21:48:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536897_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
22:16:33  22:18:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536898_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
22:16:33  22:18:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536898_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
22:16:33  22:18:51  ------Su  israelpublictransportation02052018BSOnly:32108228_200518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182080
22:16:33  22:18:51  -----S-  israelpublictransportation02052018BSOnly:28536999_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182076
22:16:33  22:18:51  -----S-  israelpublictransportation02052018BSOnly:28536999_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182090
22:46:33  22:48:51  -----S-  israelpublictransportation02052018BSOnly:28537000_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182090
22:46:33  22:48:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536899_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
22:46:33  22:48:51  -----S-  israelpublictransportation02052018BSOnly:28537000_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182076
22:46:33  22:48:51  MTWTh--Su  israelpublictransportation02052018BSOnly:28536899_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
22:46:33  22:48:51  ------Su  israelpublictransportation02052018BSOnly:32108229_200518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182080
23:16:33  23:18:51  -----S-  israelpublictransportation02052018BSOnly:28537001_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182090
23:16:33  23:18:51  ------Su  israelpublictransportation02052018BSOnly:32108230_200518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182080
23:16:33  23:18:51  -----S-  israelpublictransportation02052018BSOnly:28537001_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182076
